Day,Subject,Session,Time,Response,Reward,Trial
33,13,weatherhardR,1571,1,1,10
33,13,weatherhardR,1701,1,1,11
33,13,weatherhardR,1847,1,0,12
33,13,weatherhardR,2035,1,0,13
33,13,weatherhardR,2179,1,0,14
33,13,weatherhardR,2372,-1,0,15
33,13,weatherhardR,2527,1,1,16
33,13,weatherhardR,2662,-1,1,17
33,13,weatherhardR,2800,1,1,18
33,13,weatherhardR,2927,-1,0,19
33,13,weatherhardR,3064,1,0,20
33,13,weatherhardR,3304,0,0,21
33,13,weatherhardR,3535,1,1,22
33,13,weatherhardR,3670,1,0,23
33,13,weatherhardR,3838,1,1,24
33,13,weatherhardR,3970,1,0,25
33,13,weatherhardR,4096,1,0,26
33,13,weatherhardR,4250,1,0,27
33,13,weatherhardR,4417,1,1,28
33,13,weatherhardR,4543,1,0,29
33,13,weatherhardR,4669,1,1,30
33,13,weatherhardR,4805,1,1,31
33,13,weatherhardR,4929,1,1,32
33,13,weatherhardR,5169,0,0,33
33,13,weatherhardR,5298,1,1,34
33,13,weatherhardR,5441,-1,0,35
33,13,weatherhardR,5583,-1,0,36
33,13,weatherhardR,5768,1,0,37
33,13,weatherhardR,5897,1,1,38
33,13,weatherhardR,6044,1,0,39
33,13,weatherhardR,6224,1,0,40
33,13,weatherhardR,6357,1,1,41
33,13,weatherhardR,6486,1,1,42
33,13,weatherhardR,6620,-1,1,43
33,13,weatherhardR,6793,1,1,44
33,13,weatherhardR,6951,1,1,45
33,13,weatherhardR,7127,1,1,46
33,13,weatherhardR,7284,1,0,47
33,13,weatherhardR,7433,1,1,48
33,13,weatherhardR,7603,1,1,49
33,13,weatherhardR,7741,1,1,50
33,13,weatherhardR,7900,1,1,51
33,13,weatherhardR,8131,1,1,52
33,13,weatherhardR,8327,1,1,53
33,13,weatherhardR,8457,-1,0,54
33,13,weatherhardR,8585,1,0,55
33,13,weatherhardR,8724,1,0,56
33,13,weatherhardR,8854,-1,1,57
33,13,weatherhardR,8982,1,1,58
33,13,weatherhardR,9119,1,1,59
33,13,weatherhardR,9294,1,1,60
33,13,weatherhardR,9469,1,1,61
33,13,weatherhardR,9613,1,1,62
33,13,weatherhardR,9765,1,0,63
33,13,weatherhardR,9899,1,1,64
33,13,weatherhardR,10077,1,0,65
33,13,weatherhardR,10224,1,1,66
33,13,weatherhardR,10360,1,1,67
33,13,weatherhardR,10571,1,1,68
33,13,weatherhardR,10729,1,1,69
33,13,weatherhardR,10932,1,1,70
33,13,weatherhardR,11079,1,1,71
33,13,weatherhardR,11246,1,0,72
33,13,weatherhardR,11381,1,1,73
33,13,weatherhardR,11515,1,1,74
33,13,weatherhardR,11697,1,0,75
33,13,weatherhardR,11889,1,0,76
33,13,weatherhardR,12022,-1,0,77
33,13,weatherhardR,12153,-1,1,78
33,13,weatherhardR,12319,1,0,79
33,13,weatherhardR,12466,1,0,80
33,13,weatherhardR,12595,1,1,81
33,13,weatherhardR,12731,1,0,82
33,13,weatherhardR,12861,1,1,83
33,13,weatherhardR,13013,1,0,84
33,13,weatherhardR,13170,1,0,85
33,13,weatherhardR,13345,-1,0,86
33,13,weatherhardR,13523,1,1,87
33,13,weatherhardR,13662,1,1,88
33,13,weatherhardR,13822,1,0,89
33,13,weatherhardR,14062,0,0,90
33,13,weatherhardR,14265,1,1,91
33,13,weatherhardR,14439,1,1,92
33,13,weatherhardR,14571,1,1,93
33,13,weatherhardR,14811,0,0,94
33,13,weatherhardR,14942,-1,0,95
33,13,weatherhardR,15133,1,1,96
33,13,weatherhardR,15300,1,1,97
33,13,weatherhardR,15453,1,0,98
33,13,weatherhardR,15664,1,1,99
34,13,weatherhardR,83,1,1,0
34,13,weatherhardR,323,0,0,1
34,13,weatherhardR,489,-1,0,2
34,13,weatherhardR,621,1,1,3
34,13,weatherhardR,861,0,0,4
34,13,weatherhardR,1101,0,0,5
34,13,weatherhardR,1337,1,0,6
34,13,weatherhardR,1553,1,0,7
34,13,weatherhardR,1680,1,1,8
34,13,weatherhardR,1830,1,1,9
34,13,weatherhardR,1975,1,0,10
34,13,weatherhardR,2126,-1,0,11
34,13,weatherhardR,2303,1,1,12
34,13,weatherhardR,2479,1,0,13
34,13,weatherhardR,2636,1,1,14
34,13,weatherhardR,2768,1,0,15
34,13,weatherhardR,2903,1,0,16
34,13,weatherhardR,3143,0,0,17
34,13,weatherhardR,3272,1,0,18
34,13,weatherhardR,3420,1,0,19
34,13,weatherhardR,3561,1,1,20
34,13,weatherhardR,3693,1,1,21
34,13,weatherhardR,3855,1,1,22
34,13,weatherhardR,3992,1,1,23
34,13,weatherhardR,4167,1,1,24
34,13,weatherhardR,4297,1,1,25
34,13,weatherhardR,4424,1,1,26
34,13,weatherhardR,4553,1,1,27
34,13,weatherhardR,4685,1,1,28
34,13,weatherhardR,4840,-1,0,29
34,13,weatherhardR,4978,1,1,30
34,13,weatherhardR,5162,1,1,31
34,13,weatherhardR,5294,1,0,32
34,13,weatherhardR,5462,-1,0,33
34,13,weatherhardR,5622,1,1,34
34,13,weatherhardR,5850,1,1,35
34,13,weatherhardR,5976,1,1,36
34,13,weatherhardR,6103,1,1,37
34,13,weatherhardR,6259,1,0,38
34,13,weatherhardR,6499,0,0,39
34,13,weatherhardR,6739,0,0,40
34,13,weatherhardR,6878,1,1,41
34,13,weatherhardR,7025,1,0,42
34,13,weatherhardR,7191,1,1,43
34,13,weatherhardR,7325,-1,0,44
34,13,weatherhardR,7464,1,1,45
34,13,weatherhardR,7595,-1,0,46
34,13,weatherhardR,7741,1,1,47
34,13,weatherhardR,7880,1,1,48
34,13,weatherhardR,8014,1,0,49
34,13,weatherhardR,8144,1,1,50
34,13,weatherhardR,8271,1,1,51
34,13,weatherhardR,8416,1,1,52
34,13,weatherhardR,8575,1,1,53
34,13,weatherhardR,8714,-1,0,54
34,13,weatherhardR,8842,1,1,55
34,13,weatherhardR,8967,1,0,56
34,13,weatherhardR,9130,1,1,57
34,13,weatherhardR,9358,1,1,58
34,13,weatherhardR,9521,1,0,59
34,13,weatherhardR,9650,1,1,60
34,13,weatherhardR,9799,1,1,61
34,13,weatherhardR,9933,1,1,62
34,13,weatherhardR,10101,1,1,63
34,13,weatherhardR,10240,1,1,64
34,13,weatherhardR,10371,-1,1,65
34,13,weatherhardR,10517,1,1,66
34,13,weatherhardR,10654,1,1,67
34,13,weatherhardR,10806,-1,0,68
34,13,weatherhardR,10977,1,0,69
34,13,weatherhardR,11149,1,1,70
34,13,weatherhardR,11275,1,1,71
34,13,weatherhardR,11402,1,1,72
34,13,weatherhardR,11531,1,0,73
34,13,weatherhardR,11695,1,1,74
34,13,weatherhardR,11881,1,0,75
34,13,weatherhardR,12026,1,1,76
34,13,weatherhardR,12178,1,1,77
34,13,weatherhardR,12346,1,0,78
34,13,weatherhardR,12492,1,1,79
34,13,weatherhardR,12623,1,1,80
34,13,weatherhardR,12801,1,0,81
34,13,weatherhardR,13001,1,0,82
34,13,weatherhardR,13133,-1,1,83
34,13,weatherhardR,13268,1,1,84
34,13,weatherhardR,13444,1,1,85
34,13,weatherhardR,13619,1,1,86
34,13,weatherhardR,13755,1,1,87
34,13,weatherhardR,13922,1,1,88
34,13,weatherhardR,14129,1,1,89
34,13,weatherhardR,14275,1,1,90
34,13,weatherhardR,14414,1,0,91
34,13,weatherhardR,14604,1,1,92
34,13,weatherhardR,14792,1,1,93
34,13,weatherhardR,14945,1,0,94
34,13,weatherhardR,15087,1,0,95
34,13,weatherhardR,15224,1,0,96
34,13,weatherhardR,15402,-1,0,97
34,13,weatherhardR,15558,1,1,98
34,13,weatherhardR,15794,1,1,99
35,13,weatherhardR,66,1,1,0
35,13,weatherhardR,200,1,1,1
35,13,weatherhardR,351,1,1,2
35,13,weatherhardR,482,1,1,3
35,13,weatherhardR,637,1,1,4
35,13,weatherhardR,765,1,1,5
35,13,weatherhardR,916,-1,0,6
35,13,weatherhardR,1045,1,1,7
35,13,weatherhardR,1188,1,1,8
35,13,weatherhardR,1324,1,1,9
35,13,weatherhardR,1513,1,1,10
35,13,weatherhardR,1751,1,1,11
35,13,weatherhardR,1942,1,1,12
35,13,weatherhardR,2089,1,0,13
35,13,weatherhardR,2214,1,1,14
35,13,weatherhardR,2348,1,0,15
35,13,weatherhardR,2529,1,0,16
35,13,weatherhardR,2660,1,0,17
35,13,weatherhardR,2796,1,1,18
35,13,weatherhardR,2942,1,0,19
35,13,weatherhardR,3106,1,1,20
35,13,weatherhardR,3252,1,0,21
35,13,weatherhardR,3387,1,1,22
35,13,weatherhardR,3545,1,1,23
35,13,weatherhardR,3681,1,1,24
35,13,weatherhardR,3833,1,1,25
35,13,weatherhardR,3988,1,1,26
35,13,weatherhardR,4116,-1,0,27
35,13,weatherhardR,4259,1,1,28
35,13,weatherhardR,4406,1,1,29
35,13,weatherhardR,4583,1,0,30
35,13,weatherhardR,4752,1,1,31
35,13,weatherhardR,4948,1,1,32
35,13,weatherhardR,5095,1,1,33
35,13,weatherhardR,5231,1,0,34
35,13,weatherhardR,5389,1,1,35
35,13,weatherhardR,5540,1,1,36
35,13,weatherhardR,5686,1,1,37
35,13,weatherhardR,5814,1,1,38
35,13,weatherhardR,5941,1,1,39
35,13,weatherhardR,6087,1,1,40
35,13,weatherhardR,6212,1,1,41
35,13,weatherhardR,6371,1,0,42
35,13,weatherhardR,6518,1,1,43
35,13,weatherhardR,6646,-1,1,44
35,13,weatherhardR,6777,1,1,45
35,13,weatherhardR,6917,1,1,46
35,13,weatherhardR,7054,1,1,47
35,13,weatherhardR,7198,1,0,48
35,13,weatherhardR,7325,1,1,49
35,13,weatherhardR,7470,1,0,50
35,13,weatherhardR,7609,1,1,51
35,13,weatherhardR,7759,1,1,52
35,13,weatherhardR,7892,1,1,53
35,13,weatherhardR,8028,1,1,54
35,13,weatherhardR,8163,1,1,55
35,13,weatherhardR,8302,1,1,56
35,13,weatherhardR,8451,1,1,57
35,13,weatherhardR,8584,1,1,58
35,13,weatherhardR,8765,1,0,59
35,13,weatherhardR,8901,1,1,60
35,13,weatherhardR,9071,1,0,61
35,13,weatherhardR,9227,1,1,62
35,13,weatherhardR,9397,1,0,63
35,13,weatherhardR,9538,1,1,64
35,13,weatherhardR,9722,1,0,65
35,13,weatherhardR,9859,1,1,66
35,13,weatherhardR,10006,1,1,67
35,13,weatherhardR,10201,1,0,68
35,13,weatherhardR,10329,-1,0,69
35,13,weatherhardR,10504,1,1,70
35,13,weatherhardR,10633,-1,0,71
35,13,weatherhardR,10799,1,1,72
35,13,weatherhardR,11039,0,0,73
35,13,weatherhardR,11168,1,0,74
35,13,weatherhardR,11350,1,1,75
35,13,weatherhardR,11509,1,0,76
35,13,weatherhardR,11643,-1,0,77
35,13,weatherhardR,11775,1,1,78
35,13,weatherhardR,11925,1,1,79
35,13,weatherhardR,12059,-1,0,80
35,13,weatherhardR,12190,1,1,81
35,13,weatherhardR,12328,1,1,82
35,13,weatherhardR,12463,1,1,83
35,13,weatherhardR,12615,1,1,84
35,13,weatherhardR,12773,1,1,85
35,13,weatherhardR,12963,1,1,86
35,13,weatherhardR,13190,1,0,87
35,13,weatherhardR,13319,1,1,88
35,13,weatherhardR,13554,1,1,89
35,13,weatherhardR,13708,1,1,90
35,13,weatherhardR,13843,-1,0,91
35,13,weatherhardR,13983,1,0,92
35,13,weatherhardR,14129,1,0,93
35,13,weatherhardR,14277,1,0,94
35,13,weatherhardR,14406,1,1,95
35,13,weatherhardR,14570,1,1,96
35,13,weatherhardR,14702,1,1,97
35,13,weatherhardR,14864,1,1,98
35,13,weatherhardR,14999,1,1,99
36,13,weatherhardR,114,1,0,0
36,13,weatherhardR,246,1,1,1
36,13,weatherhardR,375,1,1,2
36,13,weatherhardR,615,0,0,3
36,13,weatherhardR,818,1,1,4
36,13,weatherhardR,1023,1,1,5
36,13,weatherhardR,1218,1,1,6
36,13,weatherhardR,1348,1,0,7
36,13,weatherhardR,1516,1,1,8
36,13,weatherhardR,1646,1,0,9
36,13,weatherhardR,1791,1,1,10
36,13,weatherhardR,1921,1,1,11
36,13,weatherhardR,2061,1,0,12
36,13,weatherhardR,2250,1,1,13
36,13,weatherhardR,2486,1,1,14
36,13,weatherhardR,2656,1,1,15
36,13,weatherhardR,2796,1,1,16
36,13,weatherhardR,2930,1,0,17
36,13,weatherhardR,3061,1,0,18
36,13,weatherhardR,3188,1,1,19
36,13,weatherhardR,3351,1,0,20
36,13,weatherhardR,3493,-1,0,21
36,13,weatherhardR,3627,1,1,22
36,13,weatherhardR,3752,1,0,23
36,13,weatherhardR,3882,1,1,24
36,13,weatherhardR,4023,1,1,25
36,13,weatherhardR,4152,1,0,26
36,13,weatherhardR,4282,1,1,27
36,13,weatherhardR,4419,1,1,28
36,13,weatherhardR,4550,1,1,29
36,13,weatherhardR,4777,1,1,30
36,13,weatherhardR,4920,1,1,31
36,13,weatherhardR,5053,1,0,32
36,13,weatherhardR,5204,1,0,33
36,13,weatherhardR,5357,1,1,34
36,13,weatherhardR,5487,1,0,35
36,13,weatherhardR,5727,0,0,36
36,13,weatherhardR,5967,0,0,37
36,13,weatherhardR,6096,1,1,38
36,13,weatherhardR,6225,1,1,39
36,13,weatherhardR,6355,1,1,40
36,13,weatherhardR,6500,1,1,41
36,13,weatherhardR,6637,1,1,42
36,13,weatherhardR,6767,1,0,43
36,13,weatherhardR,6924,1,0,44
36,13,weatherhardR,7060,1,0,45
36,13,weatherhardR,7209,1,1,46
36,13,weatherhardR,7348,1,0,47
36,13,weatherhardR,7519,1,0,48
36,13,weatherhardR,7648,1,0,49
36,13,weatherhardR,7777,1,1,50
36,13,weatherhardR,7902,1,1,51
36,13,weatherhardR,8030,-1,0,52
36,13,weatherhardR,8158,-1,1,53
36,13,weatherhardR,8298,1,1,54
36,13,weatherhardR,8424,1,1,55
36,13,weatherhardR,8549,1,0,56
36,13,weatherhardR,8722,1,1,57
36,13,weatherhardR,8884,1,1,58
36,13,weatherhardR,9035,1,0,59
36,13,weatherhardR,9240,1,0,60
36,13,weatherhardR,9408,1,0,61
36,13,weatherhardR,9559,1,1,62
36,13,weatherhardR,9714,-1,1,63
36,13,weatherhardR,9856,1,0,64
36,13,weatherhardR,10080,1,1,65
36,13,weatherhardR,10315,1,1,66
36,13,weatherhardR,10472,-1,0,67
36,13,weatherhardR,10619,1,1,68
36,13,weatherhardR,10859,0,0,69
36,13,weatherhardR,11019,1,1,70
36,13,weatherhardR,11160,1,1,71
36,13,weatherhardR,11319,1,1,72
36,13,weatherhardR,11465,1,1,73
36,13,weatherhardR,11594,1,0,74
36,13,weatherhardR,11731,1,0,75
36,13,weatherhardR,11880,1,1,76
36,13,weatherhardR,12047,1,1,77
36,13,weatherhardR,12180,1,1,78
36,13,weatherhardR,12312,1,1,79
36,13,weatherhardR,12476,1,1,80
36,13,weatherhardR,12659,-1,0,81
36,13,weatherhardR,12799,1,1,82
36,13,weatherhardR,12929,1,0,83
36,13,weatherhardR,13068,1,0,84
36,13,weatherhardR,13289,1,1,85
36,13,weatherhardR,13445,1,1,86
36,13,weatherhardR,13577,1,1,87
36,13,weatherhardR,13712,1,0,88
36,13,weatherhardR,13952,0,0,89
36,13,weatherhardR,14098,1,1,90
36,13,weatherhardR,14229,-1,0,91
36,13,weatherhardR,14380,1,0,92
36,13,weatherhardR,14520,1,1,93
36,13,weatherhardR,14690,1,1,94
36,13,weatherhardR,14833,1,1,95
36,13,weatherhardR,14977,1,1,96
36,13,weatherhardR,15126,1,1,97
36,13,weatherhardR,15297,1,1,98
36,13,weatherhardR,15531,1,0,99
37,13,weatherhardR,86,1,1,0
37,13,weatherhardR,285,1,1,1
37,13,weatherhardR,425,-1,0,2
37,13,weatherhardR,617,1,1,3
37,13,weatherhardR,787,1,1,4
37,13,weatherhardR,968,1,0,5
37,13,weatherhardR,1208,0,0,6
37,13,weatherhardR,1448,0,0,7
37,13,weatherhardR,1688,0,0,8
37,13,weatherhardR,1812,1,1,9
37,13,weatherhardR,1945,1,0,10
37,13,weatherhardR,2185,0,0,11
37,13,weatherhardR,2417,1,1,12
37,13,weatherhardR,2561,1,1,13
37,13,weatherhardR,2699,1,0,14
37,13,weatherhardR,2829,-1,1,15
37,13,weatherhardR,2963,1,1,16
37,13,weatherhardR,3096,1,1,17
37,13,weatherhardR,3226,1,1,18
37,13,weatherhardR,3356,1,1,19
37,13,weatherhardR,3515,1,0,20
37,13,weatherhardR,3641,1,1,21
37,13,weatherhardR,3792,1,1,22
37,13,weatherhardR,3945,1,1,23
37,13,weatherhardR,4073,1,0,24
37,13,weatherhardR,4228,1,1,25
37,13,weatherhardR,4403,1,0,26
37,13,weatherhardR,4537,1,0,27
37,13,weatherhardR,4669,1,1,28
37,13,weatherhardR,4808,1,1,29
37,13,weatherhardR,4951,1,1,30
37,13,weatherhardR,5084,1,0,31
37,13,weatherhardR,5218,1,1,32
37,13,weatherhardR,5423,1,1,33
37,13,weatherhardR,5548,1,1,34
37,13,weatherhardR,5685,1,1,35
37,13,weatherhardR,5811,-1,0,36
37,13,weatherhardR,5960,1,1,37
37,13,weatherhardR,6093,1,1,38
37,13,weatherhardR,6247,1,1,39
37,13,weatherhardR,6372,1,0,40
37,13,weatherhardR,6520,1,1,41
37,13,weatherhardR,6673,1,1,42
37,13,weatherhardR,6865,1,0,43
37,13,weatherhardR,6997,1,1,44
37,13,weatherhardR,7123,1,1,45
37,13,weatherhardR,7254,1,1,46
37,13,weatherhardR,7383,1,1,47
37,13,weatherhardR,7545,1,1,48
37,13,weatherhardR,7674,1,1,49
37,13,weatherhardR,7832,1,1,50
37,13,weatherhardR,7984,1,0,51
37,13,weatherhardR,8126,1,1,52
37,13,weatherhardR,8315,1,1,53
37,13,weatherhardR,8444,1,0,54
37,13,weatherhardR,8602,1,0,55
37,13,weatherhardR,8732,1,1,56
37,13,weatherhardR,8870,1,1,57
37,13,weatherhardR,9008,1,1,58
37,13,weatherhardR,9145,1,1,59
37,13,weatherhardR,9274,1,1,60
37,13,weatherhardR,9414,1,1,61
37,13,weatherhardR,9556,1,1,62
37,13,weatherhardR,9721,1,1,63
37,13,weatherhardR,9878,1,1,64
37,13,weatherhardR,10030,1,0,65
37,13,weatherhardR,10166,1,0,66
37,13,weatherhardR,10328,1,1,67
37,13,weatherhardR,10468,1,0,68
37,13,weatherhardR,10697,1,0,69
37,13,weatherhardR,10854,1,0,70
37,13,weatherhardR,11038,1,1,71
37,13,weatherhardR,11223,1,0,72
37,13,weatherhardR,11384,1,1,73
37,13,weatherhardR,11573,1,1,74
37,13,weatherhardR,11764,1,1,75
37,13,weatherhardR,11897,1,0,76
37,13,weatherhardR,12046,1,1,77
37,13,weatherhardR,12206,1,0,78
37,13,weatherhardR,12346,1,1,79
37,13,weatherhardR,12493,1,0,80
37,13,weatherhardR,12630,1,1,81
37,13,weatherhardR,12763,1,0,82
37,13,weatherhardR,12890,1,1,83
37,13,weatherhardR,13130,0,0,84
37,13,weatherhardR,13370,0,0,85
37,13,weatherhardR,13494,1,1,86
37,13,weatherhardR,13640,1,1,87
37,13,weatherhardR,13782,1,0,88
37,13,weatherhardR,13916,1,1,89
37,13,weatherhardR,14095,1,1,90
37,13,weatherhardR,14227,1,0,91
37,13,weatherhardR,14420,1,1,92
37,13,weatherhardR,14575,1,1,93
37,13,weatherhardR,14759,1,1,94
37,13,weatherhardR,14898,1,1,95
37,13,weatherhardR,15137,1,1,96
37,13,weatherhardR,15273,1,1,97
37,13,weatherhardR,15413,1,1,98
37,13,weatherhardR,15636,1,0,99
38,13,weatherhardL,120,0,0,0
38,13,weatherhardL,295,-1,0,1
38,13,weatherhardL,535,0,0,2
38,13,weatherhardL,775,0,0,3
38,13,weatherhardL,1015,0,0,4
38,13,weatherhardL,1255,0,0,5
38,13,weatherhardL,1495,0,0,6
38,13,weatherhardL,1727,1,1,7
38,13,weatherhardL,1930,-1,0,8
38,13,weatherhardL,2170,0,0,9
38,13,weatherhardL,2345,-1,0,10
38,13,weatherhardL,2585,0,0,11
38,13,weatherhardL,2825,0,0,12
38,13,weatherhardL,3065,0,0,13
38,13,weatherhardL,3222,1,1,14
38,13,weatherhardL,3358,-1,0,15
38,13,weatherhardL,3493,-1,1,16
38,13,weatherhardL,3650,-1,1,17
38,13,weatherhardL,3815,1,1,18
38,13,weatherhardL,3959,-1,1,19
38,13,weatherhardL,4117,-1,0,20
38,13,weatherhardL,4296,-1,0,21
38,13,weatherhardL,4502,-1,0,22
38,13,weatherhardL,4742,0,0,23
38,13,weatherhardL,4871,1,0,24
38,13,weatherhardL,5032,-1,0,25
38,13,weatherhardL,5272,0,0,26
38,13,weatherhardL,5512,0,0,27
38,13,weatherhardL,5752,0,0,28
38,13,weatherhardL,5898,-1,0,29
38,13,weatherhardL,6137,-1,1,30
38,13,weatherhardL,6265,1,1,31
38,13,weatherhardL,6392,-1,0,32
38,13,weatherhardL,6539,-1,1,33
38,13,weatherhardL,6748,-1,0,34
38,13,weatherhardL,6875,-1,0,35
38,13,weatherhardL,7002,-1,0,36
38,13,weatherhardL,7224,-1,1,37
38,13,weatherhardL,7377,-1,0,38
38,13,weatherhardL,7524,-1,0,39
38,13,weatherhardL,7666,-1,1,40
38,13,weatherhardL,7815,-1,0,41
38,13,weatherhardL,7946,-1,0,42
38,13,weatherhardL,8083,-1,0,43
38,13,weatherhardL,8231,-1,0,44
38,13,weatherhardL,8430,-1,0,45
38,13,weatherhardL,8670,0,0,46
38,13,weatherhardL,8907,-1,0,47
38,13,weatherhardL,9056,-1,0,48
38,13,weatherhardL,9195,-1,1,49
38,13,weatherhardL,9325,-1,0,50
38,13,weatherhardL,9554,-1,0,51
38,13,weatherhardL,9763,-1,0,52
38,13,weatherhardL,9940,-1,0,53
38,13,weatherhardL,10117,-1,0,54
38,13,weatherhardL,10269,-1,0,55
38,13,weatherhardL,10416,-1,0,56
38,13,weatherhardL,10546,-1,0,57
38,13,weatherhardL,10718,-1,1,58
38,13,weatherhardL,10846,-1,0,59
38,13,weatherhardL,10998,-1,0,60
38,13,weatherhardL,11134,-1,0,61
38,13,weatherhardL,11275,-1,1,62
38,13,weatherhardL,11405,-1,0,63
38,13,weatherhardL,11554,-1,1,64
38,13,weatherhardL,11702,1,1,65
38,13,weatherhardL,11835,-1,1,66
38,13,weatherhardL,11989,-1,0,67
38,13,weatherhardL,12137,-1,0,68
38,13,weatherhardL,12270,-1,1,69
38,13,weatherhardL,12408,-1,0,70
38,13,weatherhardL,12577,-1,0,71
38,13,weatherhardL,12752,-1,0,72
38,13,weatherhardL,12883,1,1,73
38,13,weatherhardL,13090,-1,0,74
38,13,weatherhardL,13322,-1,0,75
38,13,weatherhardL,13476,-1,0,76
38,13,weatherhardL,13643,-1,0,77
38,13,weatherhardL,13813,-1,1,78
38,13,weatherhardL,13960,-1,0,79
38,13,weatherhardL,14107,-1,1,80
38,13,weatherhardL,14256,-1,1,81
38,13,weatherhardL,14408,-1,1,82
38,13,weatherhardL,14540,-1,0,83
38,13,weatherhardL,14673,1,1,84
38,13,weatherhardL,14803,1,1,85
38,13,weatherhardL,15043,0,0,86
38,13,weatherhardL,15210,-1,0,87
38,13,weatherhardL,15382,-1,1,88
38,13,weatherhardL,15515,-1,0,89
38,13,weatherhardL,15661,-1,0,90
38,13,weatherhardL,15815,-1,0,91
38,13,weatherhardL,15950,-1,0,92
38,13,weatherhardL,16137,-1,1,93
38,13,weatherhardL,16284,-1,1,94
38,13,weatherhardL,16484,-1,0,95
38,13,weatherhardL,16636,-1,0,96
38,13,weatherhardL,16775,1,0,97
38,13,weatherhardL,16938,1,1,98
38,13,weatherhardL,17072,-1,1,99
39,13,weatherhardL,120,0,0,0
39,13,weatherhardL,360,0,0,1
39,13,weatherhardL,506,1,0,2
39,13,weatherhardL,644,1,0,3
39,13,weatherhardL,884,0,0,4
39,13,weatherhardL,1124,0,0,5
39,13,weatherhardL,1364,0,0,6
39,13,weatherhardL,1604,0,0,7
39,13,weatherhardL,1844,0,0,8
39,13,weatherhardL,2084,0,0,9
39,13,weatherhardL,2324,0,0,10
39,13,weatherhardL,2469,-1,0,11
39,13,weatherhardL,2709,0,0,12
39,13,weatherhardL,2949,0,0,13
39,13,weatherhardL,3174,-1,0,14
39,13,weatherhardL,3414,0,0,15
39,13,weatherhardL,3654,0,0,16
39,13,weatherhardL,3894,0,0,17
39,13,weatherhardL,4134,0,0,18
39,13,weatherhardL,4313,-1,0,19
39,13,weatherhardL,4481,-1,0,20
39,13,weatherhardL,4609,-1,0,21
39,13,weatherhardL,4849,0,0,22
39,13,weatherhardL,5066,1,1,23
39,13,weatherhardL,5229,1,0,24
39,13,weatherhardL,5437,-1,0,25
39,13,weatherhardL,5597,-1,0,26
39,13,weatherhardL,5724,1,1,27
39,13,weatherhardL,5964,0,0,28
39,13,weatherhardL,6114,-1,1,29
39,13,weatherhardL,6259,-1,0,30
39,13,weatherhardL,6398,-1,0,31
39,13,weatherhardL,6530,1,1,32
39,13,weatherhardL,6682,-1,0,33
39,13,weatherhardL,6871,-1,0,34
39,13,weatherhardL,7021,-1,0,35
39,13,weatherhardL,7223,-1,0,36
39,13,weatherhardL,7367,-1,0,37
39,13,weatherhardL,7526,-1,1,38
39,13,weatherhardL,7666,-1,0,39
39,13,weatherhardL,7794,-1,0,40
39,13,weatherhardL,7928,-1,0,41
39,13,weatherhardL,8080,-1,0,42
39,13,weatherhardL,8235,-1,0,43
39,13,weatherhardL,8422,-1,0,44
39,13,weatherhardL,8561,-1,1,45
39,13,weatherhardL,8690,-1,1,46
39,13,weatherhardL,8828,-1,1,47
39,13,weatherhardL,8954,1,0,48
39,13,weatherhardL,9118,-1,0,49
39,13,weatherhardL,9265,-1,0,50
39,13,weatherhardL,9418,-1,0,51
39,13,weatherhardL,9559,-1,1,52
39,13,weatherhardL,9693,-1,0,53
39,13,weatherhardL,9844,-1,0,54
39,13,weatherhardL,9975,-1,1,55
39,13,weatherhardL,10109,-1,0,56
39,13,weatherhardL,10255,-1,1,57
39,13,weatherhardL,10419,-1,0,58
39,13,weatherhardL,10561,-1,1,59
39,13,weatherhardL,10695,-1,0,60
39,13,weatherhardL,10886,-1,0,61
39,13,weatherhardL,11028,-1,1,62
39,13,weatherhardL,11159,-1,1,63
39,13,weatherhardL,11309,-1,1,64
39,13,weatherhardL,11454,-1,1,65
39,13,weatherhardL,11607,-1,1,66
39,13,weatherhardL,11740,-1,0,67
39,13,weatherhardL,11889,-1,0,68
39,13,weatherhardL,12079,-1,0,69
39,13,weatherhardL,12239,-1,0,70
39,13,weatherhardL,12421,-1,0,71
39,13,weatherhardL,12577,-1,0,72
39,13,weatherhardL,12728,-1,0,73
39,13,weatherhardL,12875,-1,1,74
39,13,weatherhardL,13054,-1,1,75
39,13,weatherhardL,13186,-1,0,76
39,13,weatherhardL,13310,-1,0,77
39,13,weatherhardL,13550,0,0,78
39,13,weatherhardL,13685,-1,1,79
39,13,weatherhardL,13849,-1,0,80
39,13,weatherhardL,13995,1,0,81
39,13,weatherhardL,14131,-1,0,82
39,13,weatherhardL,14266,-1,0,83
39,13,weatherhardL,14417,-1,0,84
39,13,weatherhardL,14565,-1,1,85
39,13,weatherhardL,14712,-1,0,86
39,13,weatherhardL,14952,0,0,87
39,13,weatherhardL,15093,-1,0,88
39,13,weatherhardL,15236,-1,0,89
39,13,weatherhardL,15414,-1,1,90
39,13,weatherhardL,15551,-1,0,91
39,13,weatherhardL,15683,-1,1,92
39,13,weatherhardL,15828,-1,1,93
39,13,weatherhardL,15972,-1,0,94
39,13,weatherhardL,16134,-1,0,95
39,13,weatherhardL,16335,-1,1,96
39,13,weatherhardL,16565,-1,0,97
39,13,weatherhardL,16805,0,0,98
39,13,weatherhardL,16938,1,1,99
40,13,weatherhardL,44,-1,0,0
